,n_features,seed,type,time,time_norm
1580,9,9,cubic,0.11207805603044108,0.00011207805603044108
1581,9,9,linear_cubic,0.01894390000961721,1.894390000961721e-05
1582,16,5,quadratic,0.04714634403353557,4.714634403353557e-05
1583,16,5,linear_quadratic,0.008273856015875936,8.273856015875935e-06
1584,126,7,cubic,0.08589322096668184,8.589322096668184e-05
1585,126,7,linear_cubic,123.5397665980272,0.1235397665980272
1586,53,5,quadratic,0.048255198998958804,4.82551989989588e-05
1587,53,5,linear_quadratic,0.8682617109952844,0.0008682617109952844
1588,75,6,quadratic,0.09613906301092356,9.613906301092357e-05
1589,75,6,linear_quadratic,0.9209509220090695,0.0009209509220090695
1590,9,2,quadratic,0.09044136700686067,9.044136700686068e-05
1591,9,2,linear_quadratic,0.0029651669901795685,2.9651669901795683e-06
1592,145,4,cubic,0.06419668497983366,6.419668497983366e-05
1593,145,4,linear_cubic,199.09161198796937,0.19909161198796937
1594,30,6,quadratic,0.07676022499799728,7.676022499799729e-05
1595,30,6,linear_quadratic,0.0693688920000568,6.93688920000568e-05
1596,85,0,cubic,0.0985956439981237,9.859564399812371e-05
1597,85,0,linear_cubic,45.9586140330066,0.0459586140330066
1598,100,4,cubic,0.07208818499930203,7.208818499930203e-05
1599,100,4,linear_cubic,22.61110728199128,0.02261110728199128
1600,114,9,quadratic,0.06689710001228377,6.689710001228377e-05
1601,114,9,linear_quadratic,2.531955434009433,0.002531955434009433
1602,65,5,cubic,0.1536930229922291,0.0001536930229922291
1603,65,5,linear_cubic,11.844048497005133,0.011844048497005133
1604,121,0,quadratic,0.050476037999033,5.0476037999033e-05
1605,121,0,linear_quadratic,1.593003399000736,0.001593003399000736
1606,95,3,quadratic,0.06461969099996168,6.461969099996168e-05
1607,95,3,linear_quadratic,1.096452734999957,0.001096452734999957
1608,7,6,cubic,0.07827537698904052,7.827537698904052e-05
1609,7,6,linear_cubic,0.008482142991852015,8.482142991852015e-06
1610,20,5,cubic,0.09021805797237903,9.021805797237902e-05
1611,20,5,linear_cubic,0.48923170199850574,0.0004892317019985058
1612,86,9,quadratic,0.13120472599985078,0.00013120472599985079
1613,86,9,linear_quadratic,2.042714570998214,0.002042714570998214
1614,142,3,quadratic,0.08501566899940372,8.501566899940371e-05
1615,142,3,linear_quadratic,2.882787937996909,0.002882787937996909
1616,107,3,quadratic,0.06610479298979044,6.610479298979044e-05
1617,107,3,linear_quadratic,2.022327254002448,0.002022327254002448
1618,43,6,cubic,0.10784614301519468,0.00010784614301519468
1619,43,6,linear_cubic,3.8805474509717897,0.0038805474509717897
1620,149,9,cubic,0.056969856028445065,5.6969856028445065e-05
1621,149,9,linear_cubic,107.62393305898877,0.10762393305898876
1622,139,0,cubic,0.06171911201090552,6.171911201090552e-05
1623,139,0,linear_cubic,102.48234528501052,0.10248234528501052
1624,69,8,cubic,0.1004007829760667,0.00010040078297606669
1625,69,8,linear_cubic,21.548672614997486,0.021548672614997485
1626,118,4,quadratic,0.07052056200336665,7.052056200336665e-05
1627,118,4,linear_quadratic,2.268306338984985,0.002268306338984985
1628,19,1,cubic,0.0877964089740999,8.77964089740999e-05
1629,19,1,linear_cubic,0.9668921899865381,0.0009668921899865381
1630,51,7,quadratic,0.13602802500827238,0.00013602802500827237
1631,51,7,linear_quadratic,2.1859472379728686,0.0021859472379728686
1632,124,5,cubic,0.07594023598358035,7.594023598358035e-05
1633,124,5,linear_cubic,126.96967162500368,0.1269696716250037
1634,14,7,quadratic,0.0334004940232262,3.34004940232262e-05
1635,14,7,linear_quadratic,0.005299840995576233,5.2998409955762325e-06
1636,94,8,cubic,0.20541287201922387,0.00020541287201922387
1637,94,8,linear_cubic,42.25723787798779,0.04225723787798779
1638,102,6,cubic,0.06873892404837534,6.873892404837534e-05
1639,102,6,linear_cubic,73.47668209701078,0.07347668209701078
1640,87,2,cubic,0.10455220099538565,0.00010455220099538564
1641,87,2,linear_cubic,50.081169717013836,0.05008116971701384
1642,32,4,quadratic,0.15000172797590494,0.00015000172797590493
1643,32,4,linear_quadratic,0.07966912799747661,7.96691279974766e-05
1644,147,6,cubic,0.05322518400498666,5.322518400498666e-05
1645,147,6,linear_cubic,107.17359218400088,0.10717359218400088
1646,77,4,quadratic,0.09970481204800308,9.970481204800308e-05
1647,77,4,linear_quadratic,1.363626641978044,0.001363626641978044
1648,22,7,cubic,0.09571796099771746,9.571796099771746e-05
1649,22,7,linear_cubic,1.0275467789906543,0.0010275467789906544
1650,5,4,cubic,0.071697678999044,7.1697678999044e-05
1651,5,4,linear_cubic,0.002951857983134687,2.951857983134687e-06
1652,97,1,quadratic,0.08512823400087655,8.512823400087655e-05
1653,97,1,linear_quadratic,1.13576599299995,0.00113576599299995
1654,123,2,quadratic,0.056339749000017036,5.6339749000017035e-05
1655,123,2,linear_quadratic,1.475112586999785,0.001475112586999785
1656,67,7,cubic,0.12954163399990648,0.00012954163399990647
1657,67,7,linear_cubic,18.19410123702255,0.01819410123702255
1658,41,4,cubic,0.08101115701720119,8.101115701720119e-05
1659,41,4,linear_cubic,3.4300285060016904,0.0034300285060016905
1660,105,1,quadratic,0.10190209600841627,0.00010190209600841627
1661,105,1,linear_quadratic,1.1796944310190156,0.0011796944310190156
1662,130,8,quadratic,0.10622865600453224,0.00010622865600453224
1663,130,8,linear_quadratic,1.6361559170036344,0.0016361559170036343
1664,140,1,quadratic,0.05698555998969823,5.698555998969823e-05
1665,140,1,linear_quadratic,1.871379396005068,0.001871379396005068
1666,130,9,quadratic,0.0794675619690679,7.94675619690679e-05
1667,130,9,linear_quadratic,2.7617582459934056,0.0027617582459934058
1668,105,0,quadratic,0.06445105600141687,6.445105600141688e-05
1669,105,0,linear_quadratic,1.2399643160024425,0.0012399643160024424
1670,41,5,cubic,0.08502641299855895,8.502641299855896e-05
1671,41,5,linear_cubic,1.2720821340044495,0.0012720821340044494
1672,140,0,quadratic,0.11637388699455187,0.00011637388699455187
1673,140,0,linear_quadratic,1.8777768159634434,0.0018777768159634434
1674,97,0,quadratic,0.07840365700394614,7.840365700394614e-05
1675,97,0,linear_quadratic,1.1437031800014665,0.0011437031800014665
1676,5,5,cubic,0.13877929002046585,0.00013877929002046585
1677,5,5,linear_cubic,0.0027216729940846562,2.721672994084656e-06
1678,22,6,cubic,0.08766764399479143,8.766764399479144e-05
1679,22,6,linear_cubic,0.6178483770054299,0.00061784837700543
1680,67,6,cubic,0.07984702504472807,7.984702504472807e-05
1681,67,6,linear_cubic,26.88869017199613,0.026888690171996132
1682,123,3,quadratic,0.09065792799810879,9.065792799810879e-05
1683,123,3,linear_quadratic,1.8816393399902154,0.0018816393399902153
1684,32,5,quadratic,0.09661618500103941,9.661618500103942e-05
1685,32,5,linear_quadratic,0.087067627995566,8.7067627995566e-05
1686,87,3,cubic,0.07241354999132454,7.241354999132455e-05
1687,87,3,linear_cubic,40.29580573301064,0.040295805733010635
1688,102,7,cubic,0.07295999402413145,7.295999402413144e-05
1689,102,7,linear_cubic,71.33215088699944,0.07133215088699944
1690,77,5,quadratic,0.05086091597331688,5.086091597331688e-05
1691,77,5,linear_quadratic,0.8773865129915066,0.0008773865129915067
1692,147,7,cubic,0.08005177701124921,8.005177701124922e-05
1693,147,7,linear_cubic,184.32245712197619,0.18432245712197617
1694,51,6,quadratic,0.04895680100162281,4.895680100162281e-05
1695,51,6,linear_quadratic,0.9799655500028166,0.0009799655500028167
1696,94,9,cubic,0.1383640709973406,0.0001383640709973406
1697,94,9,linear_cubic,66.35655434499495,0.06635655434499495
1698,14,6,quadratic,0.05658083199523389,5.6580831995233894e-05
1699,14,6,linear_quadratic,0.006036480015609413,6.036480015609414e-06
1700,124,4,cubic,0.06422977900365368,6.422977900365367e-05
1701,124,4,linear_cubic,128.67505651997635,0.12867505651997635
1702,118,5,quadratic,0.11477130699995541,0.00011477130699995541
1703,118,5,linear_quadratic,1.366639703999681,0.001366639703999681
1704,69,9,cubic,0.14839291298994794,0.00014839291298994795
1705,69,9,linear_cubic,26.44313898301334,0.026443138983013342
1706,19,0,cubic,0.05179049199796282,5.1790491997962814e-05
1707,19,0,linear_cubic,0.27716785100346897,0.00027716785100346896
1708,149,8,cubic,0.07773046102374792,7.773046102374792e-05
1709,149,8,linear_cubic,202.05989085504552,0.20205989085504553
1710,139,1,cubic,0.09275352099211887,9.275352099211887e-05
1711,139,1,linear_cubic,167.96958082803758,0.1679695808280376
1712,86,8,quadratic,0.054071727965492755,5.4071727965492755e-05
1713,86,8,linear_quadratic,0.981525679002516,0.000981525679002516
1714,142,2,quadratic,0.05678709399944637,5.6787093999446366e-05
1715,142,2,linear_quadratic,2.0337010090006515,0.0020337010090006515
1716,43,7,cubic,0.08531188900815323,8.531188900815324e-05
1717,43,7,linear_cubic,3.3176143229939044,0.003317614322993904
1718,107,2,quadratic,0.18555657400429482,0.0001855565740042948
1719,107,2,linear_quadratic,1.215515741998388,0.001215515741998388
1720,121,1,quadratic,0.055471731000579894,5.54717310005799e-05
1721,121,1,linear_quadratic,1.5027249929844402,0.00150272499298444
1722,65,4,cubic,0.07629480899777263,7.629480899777263e-05
1723,65,4,linear_cubic,17.813046843977645,0.017813046843977644
1724,114,8,quadratic,0.060021567000148934,6.002156700014893e-05
1725,114,8,linear_quadratic,1.2350344200003747,0.0012350344200003746
1726,20,4,cubic,0.04116755799623206,4.1167557996232066e-05
1727,20,4,linear_cubic,0.26806716498686,0.00026806716498686
1728,7,7,cubic,0.04192633798811585,4.1926337988115846e-05
1729,7,7,linear_cubic,0.004926802008412778,4.926802008412778e-06
1730,95,2,quadratic,0.06404815899986716,6.404815899986715e-05
1731,95,2,linear_quadratic,1.1097791219999635,0.0011097791219999635
1732,145,5,cubic,0.22122167999623343,0.00022122167999623344
1733,145,5,linear_cubic,115.61332574102562,0.11561332574102562
1734,9,3,quadratic,0.06459653800266096,6.459653800266097e-05
1735,9,3,linear_quadratic,0.002375903000938706,2.375903000938706e-06
1736,75,7,quadratic,0.13694645700161345,0.00013694645700161346
1737,75,7,linear_quadratic,1.911685654980829,0.001911685654980829
1738,100,5,cubic,0.04317012400133535,4.317012400133535e-05
1739,100,5,linear_cubic,22.48234201502055,0.02248234201502055
1740,85,1,cubic,0.07434146199375391,7.434146199375391e-05
1741,85,1,linear_cubic,46.29286169700208,0.04629286169700208
1742,30,7,quadratic,0.1108825630217325,0.0001108825630217325
1743,30,7,linear_quadratic,0.10012436599936336,0.00010012436599936336
1744,126,6,cubic,0.0638724540185649,6.387245401856489e-05
1745,126,6,linear_cubic,105.94396721801604,0.10594396721801604
1746,16,4,quadratic,0.1071625619661063,0.0001071625619661063
1747,16,4,linear_quadratic,0.00792537396773696,7.92537396773696e-06
1748,53,4,quadratic,0.07841267302865162,7.841267302865163e-05
1749,53,4,linear_quadratic,1.2247280880110338,0.0012247280880110338
1750,9,8,cubic,0.04429738799808547,4.429738799808547e-05
1751,9,8,linear_cubic,0.011818856000900269,1.1818856000900268e-05
1752,78,1,cubic,0.07962323701940477,7.962323701940477e-05
1753,78,1,linear_cubic,38.440859056980116,0.038440859056980116
1754,88,7,quadratic,0.11655713000072865,0.00011655713000072865
1755,88,7,linear_quadratic,1.0660281730015413,0.0010660281730015414
1756,68,2,quadratic,0.06284104400401702,6.284104400401703e-05
1757,68,2,linear_quadratic,0.6937319799981196,0.0006937319799981196
1758,128,9,cubic,0.08595406200038269,8.595406200038269e-05
1759,128,9,linear_cubic,127.02666066394886,0.12702666066394885
1760,98,4,cubic,0.12294126400956884,0.00012294126400956885
1761,98,4,linear_cubic,94.00748020398896,0.09400748020398896
1762,127,7,quadratic,0.10850212798686698,0.00010850212798686698
1763,127,7,linear_quadratic,1.6313694480340928,0.0016313694480340928
1764,63,2,cubic,0.07427264598663896,7.427264598663896e-05
1765,63,2,linear_cubic,5.948056525958236,0.005948056525958236
1766,26,2,cubic,0.13360786502016708,0.0001336078650201671
1767,26,2,linear_cubic,1.1344699499895796,0.0011344699499895796
1768,93,4,quadratic,0.04844383700401522,4.844383700401522e-05
1769,93,4,linear_quadratic,1.0841929050002364,0.0010841929050002363
1770,144,4,quadratic,0.11284609598806128,0.00011284609598806127
1771,144,4,linear_quadratic,3.489641942025628,0.003489641942025628
1772,35,8,cubic,0.09245243298937567,9.245243298937567e-05
1773,35,8,linear_cubic,2.0892387549974956,0.0020892387549974957
1774,45,1,cubic,0.12941457200213335,0.00012941457200213335
1775,45,1,linear_cubic,3.6956884730025195,0.0036956884730025195
1776,101,4,quadratic,0.07789075400796719,7.789075400796719e-05
1777,101,4,linear_quadratic,1.3654076360107865,0.0013654076360107865
1778,70,8,cubic,0.09901750102289952,9.901750102289952e-05
1779,70,8,linear_cubic,21.78181477499311,0.021781814774993108
1780,120,0,cubic,0.08208872799878009,8.208872799878009e-05
1781,120,0,linear_cubic,67.46304049799801,0.067463040497998
1782,10,2,quadratic,0.08925450104288757,8.925450104288757e-05
1783,10,2,linear_quadratic,0.0033350790035910904,3.3350790035910903e-06
1784,115,9,cubic,0.07669587599229999,7.669587599229999e-05
1785,115,9,linear_cubic,89.27206264200504,0.08927206264200505
1786,55,2,quadratic,0.09332802300923504,9.332802300923505e-05
1787,55,2,linear_quadratic,1.8314968310005497,0.0018314968310005498
1788,143,3,cubic,0.0749692729441449,7.49692729441449e-05
1789,143,3,linear_cubic,196.74337318597827,0.19674337318597826
1790,46,8,quadratic,0.05799268599366769,5.799268599366769e-05
1791,46,8,linear_quadratic,0.6452818909892812,0.0006452818909892812
1792,73,1,quadratic,0.07391055300831795,7.391055300831795e-05
1793,73,1,linear_quadratic,1.2263736280146986,0.0012263736280146986
1794,106,3,cubic,0.10993913904530928,0.00010993913904530928
1795,106,3,linear_cubic,83.11756585194962,0.08311756585194963
1796,83,7,cubic,0.041526941990014166,4.1526941990014165e-05
1797,83,7,linear_cubic,12.843769199011149,0.01284376919901115
1798,36,1,quadratic,0.05718969100416871,5.718969100416871e-05
1799,36,1,linear_quadratic,0.18930408099549823,0.00018930408099549823
1800,129,8,quadratic,0.10645201900479151,0.0001064520190047915
1801,129,8,linear_quadratic,1.630497888996615,0.001630497888996615
1802,58,4,cubic,0.09061349701369181,9.061349701369181e-05
1803,58,4,linear_cubic,9.94221531401854,0.00994221531401854
1804,48,7,quadratic,0.1290332920034416,0.0001290332920034416
1805,48,7,linear_quadratic,1.0337583950022236,0.0010337583950022235
1806,91,6,quadratic,0.12656962900655344,0.00012656962900655345
1807,91,6,linear_quadratic,1.0622757069650106,0.0010622757069650105
1808,11,9,cubic,0.1241017339634709,0.00012410173396347092
1809,11,9,linear_cubic,0.10547066497383639,0.00010547066497383639
1810,24,0,cubic,0.17062768997857347,0.00017062768997857348
1811,24,0,linear_cubic,0.3766128399875015,0.0003766128399875015
1812,54,9,cubic,0.14128899399656802,0.00014128899399656802
1813,54,9,linear_cubic,9.931294126989087,0.009931294126989088
1814,61,0,cubic,0.04183629599720007,4.183629599720007e-05
1815,61,0,linear_cubic,5.409786575997714,0.005409786575997714
1816,125,5,quadratic,0.052877535999868996,5.2877535999868996e-05
1817,125,5,linear_quadratic,1.7542499629998929,0.001754249962999893
1818,103,6,quadratic,0.13069706002715975,0.00013069706002715974
1819,103,6,linear_quadratic,1.189008480985649,0.001189008480985649
1820,47,3,cubic,0.0965382459689863,9.65382459689863e-05
1821,47,3,linear_cubic,4.193706099991687,0.004193706099991687
1822,146,6,quadratic,0.07080498200957663,7.080498200957664e-05
1823,146,6,linear_quadratic,2.8818670169857796,0.0028818670169857797
1824,57,0,quadratic,0.2689154679974308,0.00026891546799743084
1825,57,0,linear_quadratic,0.8332840539951576,0.0008332840539951576
1826,62,9,quadratic,0.09046168302302249,9.046168302302249e-05
1827,62,9,linear_quadratic,1.4877758389920928,0.0014877758389920928
1828,12,0,quadratic,0.12513897800818086,0.00012513897800818085
1829,12,0,linear_quadratic,0.005793824995635077,5.793824995635077e-06
1830,27,9,quadratic,0.08010375400772318,8.010375400772318e-05
1831,27,9,linear_quadratic,0.05954799399478361,5.954799399478361e-05
1832,122,2,cubic,0.07886804401641712,7.886804401641712e-05
1833,122,2,linear_cubic,133.667615657032,0.133667615657032
1834,131,8,cubic,0.11309638700913638,0.00011309638700913638
1835,131,8,linear_cubic,83.25869995896937,0.08325869995896937
1836,34,3,quadratic,0.052725642002769746,5.272564200276975e-05
1837,34,3,linear_quadratic,0.12258563000068534,0.00012258563000068533
1838,81,5,cubic,0.08757361298194155,8.757361298194156e-05
1839,81,5,linear_cubic,31.07034123298945,0.03107034123298945
1840,104,1,cubic,0.08711046000826173,8.711046000826173e-05
1841,104,1,linear_cubic,69.09767373898649,0.06909767373898648
1842,71,3,quadratic,0.07789701200090349,7.789701200090349e-05
1843,71,3,linear_quadratic,1.2086321209790185,0.0012086321209790185
1844,141,1,cubic,0.05769112799316645,5.769112799316645e-05
1845,141,1,linear_cubic,170.912160923006,0.170912160923006
1846,39,5,cubic,0.07301120900001479,7.301120900001479e-05
1847,39,5,linear_cubic,1.0108829900000273,0.0010108829900000273
1848,148,9,quadratic,0.08679950301302597,8.679950301302597e-05
1849,148,9,linear_quadratic,3.100664814002812,0.0031006648140028117
1850,138,0,quadratic,0.1161076360149309,0.0001161076360149309
1851,138,0,linear_quadratic,1.8557411920046434,0.0018557411920046435
1852,119,4,cubic,0.09207071200944483,9.207071200944483e-05
1853,119,4,linear_cubic,110.78565311897546,0.11078565311897547
1854,29,6,quadratic,0.07568087702384219,7.568087702384219e-05
1855,29,6,linear_quadratic,0.06151275697629899,6.151275697629899e-05
1856,29,4,quadratic,0.07588682603091002,7.588682603091001e-05
1857,29,4,linear_quadratic,0.06998776399996132,6.998776399996131e-05
1858,119,6,cubic,0.08267279097344726,8.267279097344726e-05
1859,119,6,linear_cubic,105.15888632298447,0.10515888632298447
1860,138,2,quadratic,0.06459826700302074,6.459826700302073e-05
1861,138,2,linear_quadratic,1.8089527179981815,0.0018089527179981815
1862,39,7,cubic,0.08600055001443252,8.600055001443252e-05
1863,39,7,linear_cubic,2.929958750028163,0.002929958750028163
1864,122,0,cubic,0.09963649298879318,9.963649298879317e-05
1865,122,0,linear_cubic,120.25479944399558,0.12025479944399559
1866,12,2,quadratic,0.07857846998376772,7.857846998376772e-05
1867,12,2,linear_quadratic,0.006960959988646209,6.960959988646209e-06
1868,117,9,cubic,0.061318775988183916,6.131877598818392e-05
1869,117,9,linear_cubic,66.19213828499778,0.06619213828499779
1870,57,2,quadratic,0.08437254501041025,8.437254501041025e-05
1871,57,2,linear_quadratic,0.9839001439977437,0.0009839001439977436
1872,141,3,cubic,0.072206845972687,7.220684597268701e-05
1873,141,3,linear_cubic,190.53210752800805,0.19053210752800806
1874,44,8,quadratic,0.05772828496992588,5.772828496992588e-05
1875,44,8,linear_quadratic,0.6195983520010486,0.0006195983520010486
1876,71,1,quadratic,0.06549968200852163,6.549968200852163e-05
1877,71,1,linear_quadratic,1.2044460200122558,0.0012044460200122558
1878,104,3,cubic,0.11001576896524057,0.00011001576896524057
1879,104,3,linear_cubic,73.95546892797574,0.07395546892797575
1880,81,7,cubic,0.047587027998815756,4.758702799881575e-05
1881,81,7,linear_cubic,11.613281149999239,0.011613281149999238
1882,34,1,quadratic,0.0563696550016175,5.63696550016175e-05
1883,34,1,linear_quadratic,0.16614051799842855,0.00016614051799842855
1884,61,2,cubic,0.039494763004768174,3.949476300476817e-05
1885,61,2,linear_cubic,4.806043447002594,0.004806043447002594
1886,125,7,quadratic,0.10893472097814083,0.00010893472097814083
1887,125,7,linear_quadratic,1.4205874320468865,0.0014205874320468866
1888,24,2,cubic,0.12191678601084277,0.00012191678601084277
1889,24,2,linear_cubic,1.069967839983292,0.001069967839983292
1890,91,4,quadratic,0.0865858820034191,8.65858820034191e-05
1891,91,4,linear_quadratic,2.6374769329850096,0.0026374769329850097
1892,146,4,quadratic,0.07142880599712953,7.142880599712953e-05
1893,146,4,linear_quadratic,3.7518862510332838,0.003751886251033284
1894,37,8,cubic,0.08218483399832621,8.218483399832621e-05
1895,37,8,linear_cubic,2.719679224974243,0.002719679224974243
1896,103,4,quadratic,0.10668411798542365,0.00010668411798542366
1897,103,4,linear_quadratic,1.5569737079786137,0.0015569737079786136
1898,47,1,cubic,0.175284176999412,0.000175284176999412
1899,47,1,linear_cubic,1.6527318160005962,0.0016527318160005963
1900,72,8,cubic,0.1010053229983896,0.0001010053229983896
1901,72,8,linear_cubic,22.59046213599504,0.02259046213599504
1902,48,5,quadratic,0.13297401300019374,0.00013297401300019373
1903,48,5,linear_quadratic,0.9625357620000159,0.0009625357620000159
1904,58,6,cubic,0.04721456100378418,4.7214561003784184e-05
1905,58,6,linear_cubic,3.5205501270029345,0.0035205501270029345
1906,55,0,quadratic,0.2683135340048466,0.0002683135340048466
1907,55,0,linear_quadratic,1.0677177330071572,0.0010677177330071573
1908,60,9,quadratic,0.09185701797832735,9.185701797832735e-05
1909,60,9,linear_quadratic,1.380016673996579,0.001380016673996579
1910,10,0,quadratic,0.1283703549997881,0.0001283703549997881
1911,10,0,linear_quadratic,0.0036959739809390157,3.6959739809390155e-06
1912,25,9,quadratic,0.08225994900567457,8.225994900567457e-05
1913,25,9,linear_quadratic,0.04772238404257223,4.772238404257223e-05
1914,120,2,cubic,0.07383450999623165,7.383450999623165e-05
1915,120,2,linear_cubic,103.41926685895305,0.10341926685895306
1916,133,8,cubic,0.08942216797731817,8.942216797731817e-05
1917,133,8,linear_cubic,85.97927474597236,0.08597927474597236
1918,36,3,quadratic,0.13831816900346894,0.00013831816900346895
1919,36,3,linear_quadratic,0.21018355699197855,0.00021018355699197854
1920,83,5,cubic,0.08428496401757002,8.428496401757002e-05
1921,83,5,linear_cubic,33.1756213720073,0.0331756213720073
1922,106,1,cubic,0.10196207501576282,0.00010196207501576282
1923,106,1,linear_cubic,71.20859517800272,0.07120859517800272
1924,73,3,quadratic,0.07060154600185342,7.060154600185343e-05
1925,73,3,linear_quadratic,1.2281275440182071,0.001228127544018207
1926,143,1,cubic,0.07026437000604346,7.026437000604347e-05
1927,143,1,linear_cubic,176.2920031750109,0.1762920031750109
1928,13,9,cubic,0.10815757297677919,0.0001081575729767792
1929,13,9,linear_cubic,0.1227807299583219,0.0001227807299583219
1930,93,6,quadratic,0.11734372697537765,0.00011734372697537765
1931,93,6,linear_quadratic,1.1137137369951233,0.0011137137369951232
1932,26,0,cubic,0.17150914994999766,0.00017150914994999765
1933,26,0,linear_cubic,0.4158696209779009,0.0004158696209779009
1934,56,9,cubic,0.14297982698190026,0.00014297982698190025
1935,56,9,linear_cubic,10.681268279004144,0.010681268279004143
1936,127,5,quadratic,0.05486541099526221,5.486541099526221e-05
1937,127,5,linear_quadratic,1.7540994509981829,0.0017540994509981829
1938,63,0,cubic,0.06486831000074744,6.486831000074745e-05
1939,63,0,linear_cubic,5.942787458014209,0.005942787458014209
1940,45,3,cubic,0.09485783701529726,9.485783701529726e-05
1941,45,3,linear_cubic,4.1313090400071815,0.004131309040007181
1942,101,6,quadratic,0.11554220499238,0.00011554220499237999
1943,101,6,linear_quadratic,1.0091829080483876,0.0010091829080483875
1944,144,6,quadratic,0.06639491798705421,6.639491798705421e-05
1945,144,6,linear_quadratic,2.924852144002216,0.002924852144002216
1946,18,9,quadratic,0.07636702799936756,7.636702799936756e-05
1947,18,9,linear_quadratic,0.016712234006263316,1.6712234006263316e-05
1948,98,6,cubic,0.12128542101709172,0.00012128542101709172
1949,98,6,linear_cubic,94.0817677580053,0.0940817677580053
1950,68,0,quadratic,0.15395439299754798,0.00015395439299754798
1951,68,0,linear_quadratic,0.761094110996055,0.0007610941109960549
1952,88,5,quadratic,0.056564431986771524,5.6564431986771525e-05
1953,88,5,linear_quadratic,0.9920512879616581,0.000992051287961658
1954,78,3,cubic,0.07611973100574687,7.611973100574687e-05
1955,78,3,linear_cubic,29.232517928991,0.029232517928991
1956,30,5,quadratic,0.09733526899799472,9.733526899799471e-05
1957,30,5,linear_quadratic,0.07004101500206161,7.004101500206161e-05
1958,85,3,cubic,0.07370555098168552,7.370555098168552e-05
1959,85,3,linear_cubic,38.23108175501693,0.03823108175501693
1960,100,7,cubic,0.04192337894346565,4.192337894346565e-05
1961,100,7,linear_cubic,22.165893957018852,0.022165893957018852
1962,9,1,quadratic,0.0683652349980548,6.83652349980548e-05
1963,9,1,linear_quadratic,0.0032967239967547357,3.2967239967547355e-06
1964,75,5,quadratic,0.04769731900887564,4.769731900887564e-05
1965,75,5,linear_quadratic,0.8282834980054758,0.0008282834980054758
1966,145,7,cubic,0.06272675201762468,6.272675201762468e-05
1967,145,7,linear_cubic,169.29966842301656,0.16929966842301655
1968,53,6,quadratic,0.18186302299727686,0.00018186302299727687
1969,53,6,linear_quadratic,0.7703991039961693,0.0007703991039961693
1970,16,6,quadratic,0.06924824300222099,6.924824300222099e-05
1971,16,6,linear_quadratic,0.00938051100820303,9.380511008203029e-06
1972,96,9,cubic,0.11953569299657829,0.0001195356929965783
1973,96,9,linear_cubic,69.21584846300539,0.06921584846300538
1974,126,4,cubic,0.09071036102250218,9.071036102250218e-05
1975,126,4,linear_cubic,131.0652191109839,0.1310652191109839
1976,132,9,quadratic,0.12705719098448753,0.00012705719098448753
1977,132,9,linear_quadratic,2.732229423010722,0.002732229423010722
1978,43,5,cubic,0.049710822000633925,4.9710822000633925e-05
1979,43,5,linear_cubic,1.3174575829762034,0.0013174575829762035
1980,107,0,quadratic,0.06468741600110661,6.468741600110661e-05
1981,107,0,linear_quadratic,1.2965547109997715,0.0012965547109997715
1982,142,0,quadratic,0.09607355500338599,9.6073555003386e-05
1983,142,0,linear_quadratic,1.95067635003943,0.0019506763500394299
1984,95,0,quadratic,0.046067092996963765,4.6067092996963765e-05
1985,95,0,linear_quadratic,1.1128967280019424,0.0011128967280019423
1986,7,5,cubic,0.13054347899742424,0.00013054347899742424
1987,7,5,linear_cubic,0.006920984014868736,6.920984014868737e-06
1988,20,6,cubic,0.08733649901114404,8.733649901114404e-05
1989,20,6,linear_cubic,0.5599186950130388,0.0005599186950130388
1990,121,3,quadratic,0.07184520000009798,7.184520000009797e-05
1991,121,3,linear_quadratic,2.423984516004566,0.002423984516004566
1992,65,6,cubic,0.07896016101585701,7.896016101585701e-05
1993,65,6,linear_cubic,24.644116425013635,0.024644116425013636
1994,139,3,cubic,0.11904176900861785,0.00011904176900861785
1995,139,3,linear_cubic,123.47604089195374,0.12347604089195374
1996,79,8,quadratic,0.0835349490516819,8.35349490516819e-05
1997,79,8,linear_quadratic,0.8682442849967629,0.0008682442849967628
1998,19,2,cubic,0.08911696297582239,8.911696297582239e-05
1999,19,2,linear_cubic,0.8206249499926344,0.0008206249499926343
2000,118,7,quadratic,0.0662503499770537,6.62503499770537e-05
2001,118,7,linear_quadratic,1.540981650003232,0.001540981650003232
2002,147,5,cubic,0.22128081001574174,0.00022128081001574173
2003,147,5,linear_cubic,117.33998342597624,0.11733998342597625
2004,77,7,quadratic,0.10278663400094956,0.00010278663400094956
2005,77,7,linear_quadratic,1.9966385709994938,0.001996638570999494
2006,102,5,cubic,0.08721614495152608,8.721614495152607e-05
2007,102,5,linear_cubic,50.79565760603873,0.05079565760603873
2008,87,1,cubic,0.0911455930036027,9.114559300360269e-05
2009,87,1,linear_cubic,49.914128776988946,0.04991412877698895
2010,32,7,quadratic,0.11157960098353215,0.00011157960098353214
2011,32,7,linear_quadratic,0.12715226598083973,0.00012715226598083973
2012,124,6,cubic,0.06411106800078414,6.411106800078415e-05
2013,124,6,linear_cubic,99.74630203100969,0.09974630203100969
2014,14,4,quadratic,0.10903639800380915,0.00010903639800380915
2015,14,4,linear_quadratic,0.005944627977441996,5.944627977441996e-06
2016,51,4,quadratic,0.07797985698562115,7.797985698562116e-05
